"PK_RESENAR","RESENAR_KUNDNUMMER","RESENAR_CREATE","RESENAR_OWNER"
199301182391,"","N","NONE"
199301192382,"","N","NONE"
199301192390,"","N","NONE"
199301202389,"","N","NONE"
199301202397,"","N","NONE"
199301212388,"","N","NONE"
199301212396,"","N","NONE"
199301222387,"","N","NONE"
199301222395,"","N","NONE"
199301232386,"","N","NONE"
199301232394,"","N","NONE"
199301242385,"","N","NONE"
199301242393,"","N","NONE"
199301252384,"","N","NONE"
199301252392,"","N","NONE"
199301262383,"","N","NONE"
199301262391,"","N","NONE"
199301272382,"","N","NONE"
199301272390,"","N","NONE"
199301282381,"","N","NONE"
199301282399,"","N","NONE"
199301292380,"","N","NONE"
199301302387,"","N","NONE"
199301302395,"","N","NONE"
199301312386,"","N","NONE"
199302012381,"","N","NONE"
199302012399,"","N","NONE"
199302022380,"","N","NONE"
199302022398,"","N","NONE"
199302032389,"","N","NONE"
199302032397,"","N","NONE"
199302042388,"","N","NONE"
199302042396,"","N","NONE"
199302052387,"","N","NONE"
199302052395,"","N","NONE"
199302062386,"","N","NONE"
199302062394,"","N","NONE"
199302072385,"","N","NONE"
199302072393,"","N","NONE"
199302082384,"","N","NONE"
199302082392,"","N","NONE"
199302092383,"","N","NONE"
199302092391,"","N","NONE"
199302102380,"","N","NONE"
199302102398,"","N","NONE"
199302112389,"","N","NONE"
199302112397,"","N","NONE"
199302122388,"","N","NONE"
199302122396,"","N","NONE"
199302132387,"","N","NONE"
199302132395,"","N","NONE"
199302142386,"","N","NONE"
199302142394,"","N","NONE"
199302152385,"","N","NONE"
199302152393,"","N","NONE"
199302162384,"","N","NONE"
199302162392,"","N","NONE"
199302172383,"","N","NONE"
199302172391,"","N","NONE"
199302182382,"","N","NONE"
199302182390,"","N","NONE"
199302192381,"","N","NONE"
199302192399,"","N","NONE"
199302202388,"","N","NONE"
199302202396,"","N","NONE"
199302212387,"","N","NONE"
199302212395,"","N","NONE"
199302222386,"","N","NONE"
199302222394,"","N","NONE"
199302232385,"","N","NONE"
199302232393,"","N","NONE"
199302242384,"","N","NONE"
199302242392,"","N","NONE"
199302252383,"","N","NONE"
199302252391,"","N","NONE"
199302262382,"","N","NONE"
199302262390,"","N","NONE"
199302272381,"","N","NONE"
199302272399,"","N","NONE"
199302282380,"","N","NONE"
199302282398,"","N","NONE"
199303012380,"","N","NONE"
199303012398,"","N","NONE"
199303022389,"","N","NONE"
199303032388,"","N","NONE"
199303032396,"","N","NONE"
199303042387,"","N","NONE"
199303042395,"","N","NONE"
199303052386,"","N","NONE"
199303052394,"","N","NONE"
199303062385,"","N","NONE"
199303062393,"","N","NONE"
199303072384,"","N","NONE"
199303072392,"","N","NONE"
199303082383,"","N","NONE"
199303082391,"","N","NONE"
199303092382,"","N","NONE"
199303092390,"","N","NONE"
199303102389,"","N","NONE"
199303102397,"","N","NONE"
199303112388,"","N","NONE"
199303112396,"","N","NONE"
199303122387,"","N","NONE"
199303122395,"","N","NONE"
199303132386,"","N","NONE"
199303132394,"","N","NONE"
199303142385,"","N","NONE"
199303142393,"","N","NONE"
199303152384,"","N","NONE"
199303152392,"","N","NONE"
199303162383,"","N","NONE"
199303162391,"","N","NONE"
199303172382,"","N","NONE"
199303172390,"","N","NONE"
199303182381,"","N","NONE"
199303182399,"","N","NONE"
199303192380,"","N","NONE"
199303192398,"","N","NONE"
199303202387,"","N","NONE"
199303202395,"","N","NONE"
199303212386,"","N","NONE"
199303212394,"","N","NONE"
199303222385,"","N","NONE"
199303232384,"","N","NONE"
199303242383,"","N","NONE"
199303252382,"","N","NONE"
199303262381,"","N","NONE"
199303262399,"","N","NONE"
199303272380,"","N","NONE"
199303272398,"","N","NONE"
199303282389,"","N","NONE"
199303282397,"","N","NONE"
199303292388,"","N","NONE"
199303292396,"","N","NONE"
199303302385,"","N","NONE"
199303302393,"","N","NONE"
199303312384,"","N","NONE"
199303312392,"","N","NONE"
199304012389,"","N","NONE"
199304012397,"","N","NONE"
199304022388,"","N","NONE"
199304022396,"","N","NONE"
199304032387,"","N","NONE"
199304032395,"","N","NONE"
199304042386,"","N","NONE"
199304042394,"","N","NONE"
199304052385,"","N","NONE"
199304052393,"","N","NONE"
199304062384,"","N","NONE"
199304062392,"","N","NONE"
199304072383,"","N","NONE"
199304082382,"","N","NONE"
199304082390,"","N","NONE"
199304092381,"","N","NONE"
199304092399,"","N","NONE"
199304102388,"","N","NONE"
199304112387,"","N","NONE"
199304122386,"","N","NONE"
199304132385,"","N","NONE"
199304142384,"","N","NONE"
199304142392,"","N","NONE"
199304152383,"","N","NONE"
199304152391,"","N","NONE"
199304162382,"","N","NONE"
199304162390,"","N","NONE"
199304172399,"","N","NONE"
199304182380,"","N","NONE"
199304182398,"","N","NONE"
199304192389,"","N","NONE"
199304192397,"","N","NONE"
199304202386,"","N","NONE"
199304202394,"","N","NONE"
199304212385,"","N","NONE"
199304212393,"","N","NONE"
199304222384,"","N","NONE"
199304222392,"","N","NONE"
199304232383,"","N","NONE"
199304242382,"","N","NONE"
199304252381,"","N","NONE"
199304252399,"","N","NONE"
199304262380,"","N","NONE"
199304262398,"","N","NONE"
199304272389,"","N","NONE"
199304272397,"","N","NONE"
199304282388,"","N","NONE"
199304282396,"","N","NONE"
199304292387,"","N","NONE"
199304302384,"","N","NONE"
199304302392,"","N","NONE"
199305012388,"","N","NONE"
199305012396,"","N","NONE"
199305022387,"","N","NONE"
199305022395,"","N","NONE"
199305032386,"","N","NONE"
199305032394,"","N","NONE"
199305042385,"","N","NONE"
199305042393,"","N","NONE"
199305052384,"","N","NONE"
199305052392,"","N","NONE"
199305062383,"","N","NONE"
199305062391,"","N","NONE"
199305072382,"","N","NONE"
199305072390,"","N","NONE"
199305082381,"","N","NONE"
199305082399,"","N","NONE"
199305092380,"","N","NONE"
199305092398,"","N","NONE"
199305102387,"","N","NONE"
199305102395,"","N","NONE"
199305112386,"","N","NONE"
199305112394,"","N","NONE"
199305122385,"","N","NONE"
199305122393,"","N","NONE"
199305132384,"","N","NONE"
199305132392,"","N","NONE"
199305142383,"","N","NONE"
199305142391,"","N","NONE"
199305152382,"","N","NONE"
199305152390,"","N","NONE"
199305162381,"","N","NONE"
199305172380,"","N","NONE"
199305172398,"","N","NONE"
199305182389,"","N","NONE"
199305182397,"","N","NONE"
199305192388,"","N","NONE"
199305192396,"","N","NONE"
199305202385,"","N","NONE"
199305202393,"","N","NONE"
199305212384,"","N","NONE"
199305212392,"","N","NONE"
199305222383,"","N","NONE"
199305222391,"","N","NONE"
199305232382,"","N","NONE"
199305232390,"","N","NONE"
199305242381,"","N","NONE"
199305252380,"","N","NONE"
199305252398,"","N","NONE"
199305262389,"","N","NONE"
199305262397,"","N","NONE"
199305272388,"","N","NONE"
199305272396,"","N","NONE"
199305282387,"","N","NONE"
199305282395,"","N","NONE"
199305292386,"","N","NONE"
199305292394,"","N","NONE"
199305302383,"","N","NONE"
199305302391,"","N","NONE"
199305312382,"","N","NONE"
199305312390,"","N","NONE"
199306012387,"","N","NONE"
199306012395,"","N","NONE"
199306022386,"","N","NONE"
199306022394,"","N","NONE"
199306032385,"","N","NONE"
199306032393,"","N","NONE"
199306042384,"","N","NONE"
199306042392,"","N","NONE"
199306052383,"","N","NONE"
199306062382,"","N","NONE"
199306072381,"","N","NONE"
199306072399,"","N","NONE"
199306082380,"","N","NONE"
199306092389,"","N","NONE"
199306102386,"","N","NONE"
199306112385,"","N","NONE"
199306112393,"","N","NONE"
199306122384,"","N","NONE"
199306132383,"","N","NONE"
199306142382,"","N","NONE"
199306142390,"","N","NONE"
199306152381,"","N","NONE"
199306152399,"","N","NONE"
199306162380,"","N","NONE"
199306162398,"","N","NONE"
199306172389,"","N","NONE"
199306172397,"","N","NONE"
199306182388,"","N","NONE"
199306182396,"","N","NONE"
199306192387,"","N","NONE"
199306192395,"","N","NONE"
199306202384,"","N","NONE"
199306202392,"","N","NONE"
199306212383,"","N","NONE"
199306212391,"","N","NONE"
199306222382,"","N","NONE"
199306222390,"","N","NONE"
199306232381,"","N","NONE"
199306232399,"","N","NONE"
199306242380,"","N","NONE"
199306242398,"","N","NONE"
199306252389,"","N","NONE"
199306252397,"","N","NONE"
199306262388,"","N","NONE"
199306262396,"","N","NONE"
199306272387,"","N","NONE"
199306282386,"","N","NONE"
199306282394,"","N","NONE"
199306292385,"","N","NONE"
199306292393,"","N","NONE"
199306302382,"","N","NONE"
199306302390,"","N","NONE"
199307012386,"","N","NONE"
199307012394,"","N","NONE"
199307022385,"","N","NONE"
199307022393,"","N","NONE"
199307032384,"","N","NONE"
199307032392,"","N","NONE"
199307042383,"","N","NONE"
199307042391,"","N","NONE"
199307052382,"","N","NONE"
199307052390,"","N","NONE"
199307062381,"","N","NONE"
199307062399,"","N","NONE"
199307072398,"","N","NONE"
199307082389,"","N","NONE"
199307082397,"","N","NONE"
199307092388,"","N","NONE"
199307092396,"","N","NONE"
199307102385,"","N","NONE"
199307102393,"","N","NONE"
199307112384,"","N","NONE"
199307112392,"","N","NONE"
199307122383,"","N","NONE"
199307122391,"","N","NONE"
199307132382,"","N","NONE"
199307132390,"","N","NONE"
199307142381,"","N","NONE"
199307142399,"","N","NONE"
199307152380,"","N","NONE"
199307152398,"","N","NONE"
199307162389,"","N","NONE"
199307162397,"","N","NONE"
199307172388,"","N","NONE"
199307172396,"","N","NONE"
199307182395,"","N","NONE"
199307192386,"","N","NONE"
199307202391,"","N","NONE"
199307212382,"","N","NONE"
199307212390,"","N","NONE"
199307222381,"","N","NONE"
199307222399,"","N","NONE"
199307232380,"","N","NONE"
199307232398,"","N","NONE"
199307242389,"","N","NONE"
199307242397,"","N","NONE"
199307252388,"","N","NONE"
199307252396,"","N","NONE"
199307262387,"","N","NONE"
199307262395,"","N","NONE"
199307272386,"","N","NONE"
199307272394,"","N","NONE"
199307282385,"","N","NONE"
199307282393,"","N","NONE"
199307292384,"","N","NONE"
199307292392,"","N","NONE"
199307302381,"","N","NONE"
199307302399,"","N","NONE"
199307312380,"","N","NONE"
199307312398,"","N","NONE"
199308012385,"","N","NONE"
199308012393,"","N","NONE"
199308022384,"","N","NONE"
199308022392,"","N","NONE"
199308032383,"","N","NONE"
199308032391,"","N","NONE"
199308042382,"","N","NONE"
199308042390,"","N","NONE"
199308052381,"","N","NONE"
199308052399,"","N","NONE"
199308062380,"","N","NONE"
199308062398,"","N","NONE"
199308072389,"","N","NONE"
199308072397,"","N","NONE"
199308082388,"","N","NONE"
199308082396,"","N","NONE"
199308092387,"","N","NONE"
199308092395,"","N","NONE"
199308102384,"","N","NONE"
199308102392,"","N","NONE"
199308112383,"","N","NONE"
199308122382,"","N","NONE"
199308122390,"","N","NONE"
199308132381,"","N","NONE"
199308132399,"","N","NONE"
199308142380,"","N","NONE"
199308142398,"","N","NONE"
199308152389,"","N","NONE"
199308152397,"","N","NONE"
199308162388,"","N","NONE"
199308162396,"","N","NONE"
199308172387,"","N","NONE"
199308172395,"","N","NONE"
199308182386,"","N","NONE"
199308192385,"","N","NONE"
199308192393,"","N","NONE"
199308202382,"","N","NONE"
199308212381,"","N","NONE"
199308222380,"","N","NONE"
199308222398,"","N","NONE"
199308232389,"","N","NONE"
199308232397,"","N","NONE"
199308242388,"","N","NONE"
199308242396,"","N","NONE"
199308252387,"","N","NONE"
199308252395,"","N","NONE"
199308262386,"","N","NONE"
199308262394,"","N","NONE"
199308272385,"","N","NONE"
199308272393,"","N","NONE"
199308282384,"","N","NONE"
199308282392,"","N","NONE"
199308292383,"","N","NONE"
199308292391,"","N","NONE"
199308302380,"","N","NONE"
199308302398,"","N","NONE"
199308312389,"","N","NONE"
199308312397,"","N","NONE"
199309012384,"","N","NONE"
199309012392,"","N","NONE"
199309022383,"","N","NONE"
199309022391,"","N","NONE"
199309032382,"","N","NONE"
199309032390,"","N","NONE"
199309042381,"","N","NONE"
199309042399,"","N","NONE"
199309052380,"","N","NONE"
199309052398,"","N","NONE"
199309062389,"","N","NONE"
199309062397,"","N","NONE"
199309072388,"","N","NONE"
199309072396,"","N","NONE"
199309082387,"","N","NONE"
199309082395,"","N","NONE"
199309092386,"","N","NONE"
199309092394,"","N","NONE"
199309102383,"","N","NONE"
199309102391,"","N","NONE"
199309112382,"","N","NONE"
199309112390,"","N","NONE"
199309122381,"","N","NONE"
199309122399,"","N","NONE"
199309132380,"","N","NONE"
199309132398,"","N","NONE"
199309142389,"","N","NONE"
199309142397,"","N","NONE"
199309152388,"","N","NONE"
199309152396,"","N","NONE"
199309162387,"","N","NONE"
199309162395,"","N","NONE"
199309172386,"","N","NONE"
199309172394,"","N","NONE"
199309182385,"","N","NONE"
199309182393,"","N","NONE"
199309192384,"","N","NONE"
199309192392,"","N","NONE"
199309202381,"","N","NONE"
199309202399,"","N","NONE"
199309212380,"","N","NONE"
199309212398,"","N","NONE"
199309222389,"","N","NONE"
199309222397,"","N","NONE"
199309232388,"","N","NONE"
199309232396,"","N","NONE"
199309242387,"","N","NONE"
199309252386,"","N","NONE"
199309252394,"","N","NONE"
199309262385,"","N","NONE"
199309262393,"","N","NONE"
199309272384,"","N","NONE"
199309272392,"","N","NONE"
199309282383,"","N","NONE"
199309282391,"","N","NONE"
199309292382,"","N","NONE"
199309292390,"","N","NONE"
199309302389,"","N","NONE"
199310012381,"","N","NONE"
199310012399,"","N","NONE"
199310022380,"","N","NONE"
199310022398,"","N","NONE"
199310032389,"","N","NONE"
199310032397,"","N","NONE"
199310042388,"","N","NONE"
199310042396,"","N","NONE"
199310052387,"","N","NONE"
199310052395,"","N","NONE"
199310062386,"","N","NONE"
199310062394,"","N","NONE"
199310072385,"","N","NONE"
199310082384,"","N","NONE"
199310082392,"","N","NONE"
199310092383,"","N","NONE"
199310102380,"","N","NONE"
199310102398,"","N","NONE"
199310112397,"","N","NONE"
199310122388,"","N","NONE"
199310122396,"","N","NONE"
199310132387,"","N","NONE"
199310132395,"","N","NONE"
199310142386,"","N","NONE"
199310142394,"","N","NONE"
199310152385,"","N","NONE"
199310162384,"","N","NONE"
199310162392,"","N","NONE"
199310172383,"","N","NONE"
199310182382,"","N","NONE"
199310182390,"","N","NONE"
199310192381,"","N","NONE"
199310192399,"","N","NONE"
199310202388,"","N","NONE"
199310202396,"","N","NONE"
199310212387,"","N","NONE"
199310212395,"","N","NONE"
199310222386,"","N","NONE"
199310232385,"","N","NONE"
199310242384,"","N","NONE"
199310252383,"","N","NONE"
199310252391,"","N","NONE"
199310262382,"","N","NONE"
199310262390,"","N","NONE"
199310272381,"","N","NONE"
199310272399,"","N","NONE"
199310282380,"","N","NONE"
199310292389,"","N","NONE"
199310302386,"","N","NONE"
199310312385,"","N","NONE"
199310312393,"","N","NONE"
199311012380,"","N","NONE"
199311012398,"","N","NONE"
199311022389,"","N","NONE"
199311022397,"","N","NONE"
199311032388,"","N","NONE"
199311032396,"","N","NONE"
199311042387,"","N","NONE"
199311042395,"","N","NONE"
199311052386,"","N","NONE"
199311052394,"","N","NONE"
199311062385,"","N","NONE"
199311062393,"","N","NONE"
199311072384,"","N","NONE"
199311072392,"","N","NONE"
199311082383,"","N","NONE"
199311082391,"","N","NONE"
199311092382,"","N","NONE"
199311092390,"","N","NONE"
199311102389,"","N","NONE"
199311112388,"","N","NONE"
199311112396,"","N","NONE"
199311122387,"","N","NONE"
199311122395,"","N","NONE"
199311132386,"","N","NONE"
199311132394,"","N","NONE"
199311142385,"","N","NONE"
199311142393,"","N","NONE"
199311152384,"","N","NONE"
199311152392,"","N","NONE"
199311162383,"","N","NONE"
199311162391,"","N","NONE"
199311172382,"","N","NONE"
199311172390,"","N","NONE"
199311182381,"","N","NONE"
199311182399,"","N","NONE"
199311192380,"","N","NONE"
199311192398,"","N","NONE"
199311202387,"","N","NONE"
199311202395,"","N","NONE"
199311212386,"","N","NONE"
199311212394,"","N","NONE"
199311222385,"","N","NONE"
199311222393,"","N","NONE"
199311232384,"","N","NONE"
199311232392,"","N","NONE"
199311242383,"","N","NONE"
199311242391,"","N","NONE"
199311252382,"","N","NONE"
199311252390,"","N","NONE"
199311262381,"","N","NONE"
199311262399,"","N","NONE"
199311272380,"","N","NONE"
199311272398,"","N","NONE"
199311282389,"","N","NONE"
199311282397,"","N","NONE"
199311292388,"","N","NONE"
199311292396,"","N","NONE"
199311302385,"","N","NONE"
199311302393,"","N","NONE"
199312012389,"","N","NONE"
199312012397,"","N","NONE"
199312022388,"","N","NONE"
199312022396,"","N","NONE"
199312032387,"","N","NONE"
199312032395,"","N","NONE"
199312042386,"","N","NONE"
199312042394,"","N","NONE"
199312052385,"","N","NONE"
199312052393,"","N","NONE"
199312062384,"","N","NONE"
199312062392,"","N","NONE"
199312072383,"","N","NONE"
199312072391,"","N","NONE"
199312082382,"","N","NONE"
199312082390,"","N","NONE"
199312092381,"","N","NONE"
199312092399,"","N","NONE"
199312102388,"","N","NONE"
199312102396,"","N","NONE"
199312112387,"","N","NONE"
199312112395,"","N","NONE"
199312122386,"","N","NONE"
199312122394,"","N","NONE"
199312132385,"","N","NONE"
199312132393,"","N","NONE"
199312142384,"","N","NONE"
199312142392,"","N","NONE"
199312152383,"","N","NONE"
199312152391,"","N","NONE"
199312162382,"","N","NONE"
199312172399,"","N","NONE"
199312182380,"","N","NONE"
199312182398,"","N","NONE"
199312192389,"","N","NONE"
199312192397,"","N","NONE"
199312202386,"","N","NONE"
199312202394,"","N","NONE"
199312212385,"","N","NONE"
199312212393,"","N","NONE"
199312222384,"","N","NONE"
199312222392,"","N","NONE"
199312232383,"","N","NONE"
199312232391,"","N","NONE"
199312242382,"","N","NONE"
199312242390,"","N","NONE"
199312252381,"","N","NONE"
199312252399,"","N","NONE"
199312262380,"","N","NONE"
199312262398,"","N","NONE"
199312272389,"","N","NONE"
199312272397,"","N","NONE"
199312282388,"","N","NONE"
199312282396,"","N","NONE"
199312292387,"","N","NONE"
199312292395,"","N","NONE"
199312302384,"","N","NONE"
199312302392,"","N","NONE"
199312312383,"","N","NONE"
199312312391,"","N","NONE"
199401012399,"","N","NONE"
199401022380,"","N","NONE"
199401032397,"","N","NONE"
199401042388,"","N","NONE"
199401052395,"","N","NONE"
199401062386,"","N","NONE"
199401072393,"","N","NONE"
199401082384,"","N","NONE"
199401102380,"","N","NONE"
199401112397,"","N","NONE"
199401122388,"","N","NONE"
199401132395,"","N","NONE"
199401142386,"","N","NONE"
199401152393,"","N","NONE"
199401162384,"","N","NONE"
199401172391,"","N","NONE"
199401182382,"","N","NONE"
199401192399,"","N","NONE"
199401202388,"","N","NONE"
199401212395,"","N","NONE"
199401222386,"","N","NONE"
199401232393,"","N","NONE"
199401242384,"","N","NONE"
199401252391,"","N","NONE"
199401262382,"","N","NONE"
199401272399,"","N","NONE"
199401282380,"","N","NONE"
199401292397,"","N","NONE"
199401302386,"","N","NONE"
199401312393,"","N","NONE"
199402012380,"","N","NONE"
199402022397,"","N","NONE"
199402032388,"","N","NONE"
199402042395,"","N","NONE"
199402052386,"","N","NONE"
199402062393,"","N","NONE"
199402072384,"","N","NONE"
199402082391,"","N","NONE"
199402092382,"","N","NONE"
199402102397,"","N","NONE"
199402112388,"","N","NONE"
199402122395,"","N","NONE"
199402132386,"","N","NONE"
199402142393,"","N","NONE"
199402152384,"","N","NONE"
199402162391,"","N","NONE"
199402172382,"","N","NONE"
199402182399,"","N","NONE"
199402192380,"","N","NONE"
199402202395,"","N","NONE"
199402212386,"","N","NONE"
199402222393,"","N","NONE"
199402232384,"","N","NONE"
199402242391,"","N","NONE"
199402252382,"","N","NONE"
199402262399,"","N","NONE"
199402272380,"","N","NONE"
199402282397,"","N","NONE"
199403012389,"","N","NONE"
199403022396,"","N","NONE"
199403032387,"","N","NONE"
199403042394,"","N","NONE"
199403052385,"","N","NONE"
199403062392,"","N","NONE"
199403072383,"","N","NONE"
199403082390,"","N","NONE"
199403092381,"","N","NONE"
199403102396,"","N","NONE"
199403112387,"","N","NONE"
199403122394,"","N","NONE"
199403132385,"","N","NONE"
199403142392,"","N","NONE"
199403152383,"","N","NONE"
199403162390,"","N","NONE"
199403172381,"","N","NONE"
199403182398,"","N","NONE"
199403192389,"","N","NONE"
199403202394,"","N","NONE"
199403212385,"","N","NONE"
199403222392,"","N","NONE"
199403232383,"","N","NONE"
199403242390,"","N","NONE"
199403252381,"","N","NONE"
199403262398,"","N","NONE"
199403272389,"","N","NONE"
199403282396,"","N","NONE"
199403292387,"","N","NONE"
199403302392,"","N","NONE"
199403312383,"","N","NONE"
199404012396,"","N","NONE"
199404022387,"","N","NONE"
199404032394,"","N","NONE"
199404042385,"","N","NONE"
199404052392,"","N","NONE"
199404062383,"","N","NONE"
199404072390,"","N","NONE"
199404082381,"","N","NONE"
199404092398,"","N","NONE"
199404102387,"","N","NONE"
199404112394,"","N","NONE"
199404122385,"","N","NONE"
199404132392,"","N","NONE"
199404142383,"","N","NONE"
199404152390,"","N","NONE"
199404162381,"","N","NONE"
199404172398,"","N","NONE"
199404182389,"","N","NONE"
199404192396,"","N","NONE"
199404202385,"","N","NONE"
199404212392,"","N","NONE"
199404222383,"","N","NONE"
199404232390,"","N","NONE"
199404242381,"","N","NONE"
199404252398,"","N","NONE"
199404262389,"","N","NONE"
199404272396,"","N","NONE"
199404282387,"","N","NONE"
199404292394,"","N","NONE"
199404302383,"","N","NONE"
199405012395,"","N","NONE"
199405022386,"","N","NONE"
199405032393,"","N","NONE"
199405042384,"","N","NONE"
199405052391,"","N","NONE"
199405062382,"","N","NONE"
199405072399,"","N","NONE"
199405082380,"","N","NONE"
199405092397,"","N","NONE"
199405102386,"","N","NONE"
199405112393,"","N","NONE"
199405122384,"","N","NONE"
199405132391,"","N","NONE"
199405142382,"","N","NONE"
199405152399,"","N","NONE"
199405162380,"","N","NONE"
199405172397,"","N","NONE"
199405182388,"","N","NONE"
199405192395,"","N","NONE"
199405202384,"","N","NONE"
199405212391,"","N","NONE"
199405222382,"","N","NONE"
199405232399,"","N","NONE"
199405242380,"","N","NONE"
199405252397,"","N","NONE"
199405262388,"","N","NONE"
199405272395,"","N","NONE"
199405282386,"","N","NONE"
199405292393,"","N","NONE"
199405302382,"","N","NONE"
199405312399,"","N","NONE"
199406012386,"","N","NONE"
199406022393,"","N","NONE"
199406032384,"","N","NONE"
199406042391,"","N","NONE"
199406052382,"","N","NONE"
199406062399,"","N","NONE"
199406082397,"","N","NONE"
199406092388,"","N","NONE"
199406102393,"","N","NONE"
199406112384,"","N","NONE"
199406122391,"","N","NONE"
199406132382,"","N","NONE"
199406142399,"","N","NONE"
199406152380,"","N","NONE"
199406172388,"","N","NONE"
199406182395,"","N","NONE"
199406192386,"","N","NONE"
199406202391,"","N","NONE"
199406212382,"","N","NONE"
199406222399,"","N","NONE"
199406232380,"","N","NONE"
199406242397,"","N","NONE"
199406252388,"","N","NONE"
199406262395,"","N","NONE"
199406272386,"","N","NONE"
199406282393,"","N","NONE"
199406292384,"","N","NONE"
199406302399,"","N","NONE"
199407012385,"","N","NONE"
199407022392,"","N","NONE"
199407032383,"","N","NONE"
199407042390,"","N","NONE"
199407052381,"","N","NONE"
199407062398,"","N","NONE"
199407072389,"","N","NONE"
199407082396,"","N","NONE"
199407092387,"","N","NONE"
199407102392,"","N","NONE"
199407112383,"","N","NONE"
199407132381,"","N","NONE"
199407152389,"","N","NONE"
199407162396,"","N","NONE"
199407172387,"","N","NONE"
199407182394,"","N","NONE"
199407192385,"","N","NONE"
199407202390,"","N","NONE"
199407212381,"","N","NONE"
199407222398,"","N","NONE"
199407232389,"","N","NONE"
199407262394,"","N","NONE"
199407272385,"","N","NONE"
199407282392,"","N","NONE"
199407292383,"","N","NONE"
199407302398,"","N","NONE"
199407312389,"","N","NONE"
199408012392,"","N","NONE"
199408022383,"","N","NONE"
199408032390,"","N","NONE"
199408042381,"","N","NONE"
199408052398,"","N","NONE"
199408062389,"","N","NONE"
199408072396,"","N","NONE"
199408082387,"","N","NONE"
199408092394,"","N","NONE"
199408102383,"","N","NONE"
199408112390,"","N","NONE"
199408122381,"","N","NONE"
199408132398,"","N","NONE"
199408152396,"","N","NONE"
199408162387,"","N","NONE"
199408172394,"","N","NONE"
199408182385,"","N","NONE"
199408192392,"","N","NONE"
199408202381,"","N","NONE"
199408212398,"","N","NONE"
199408222389,"","N","NONE"
199408232396,"","N","NONE"
199408242387,"","N","NONE"
199408252394,"","N","NONE"
199408262385,"","N","NONE"
199408272392,"","N","NONE"
199408282383,"","N","NONE"
199408292390,"","N","NONE"
199408302389,"","N","NONE"
199408312396,"","N","NONE"
199409012383,"","N","NONE"
199409022390,"","N","NONE"
199409032381,"","N","NONE"
199409042398,"","N","NONE"
199409052389,"","N","NONE"
199409062396,"","N","NONE"
199409072387,"","N","NONE"
199409082394,"","N","NONE"
199409092385,"","N","NONE"
199409102390,"","N","NONE"
199409112381,"","N","NONE"
199409122398,"","N","NONE"
199409132389,"","N","NONE"
199409142396,"","N","NONE"
199409152387,"","N","NONE"
199409162394,"","N","NONE"
199409172385,"","N","NONE"
199409182392,"","N","NONE"
199409192383,"","N","NONE"
199409202398,"","N","NONE"
199409212389,"","N","NONE"
199409222396,"","N","NONE"
199409232387,"","N","NONE"
199409242394,"","N","NONE"
199409252385,"","N","NONE"
199409262392,"","N","NONE"
199409272383,"","N","NONE"
199409292381,"","N","NONE"
199409302396,"","N","NONE"
199410012380,"","N","NONE"
199410022397,"","N","NONE"
199410032388,"","N","NONE"
199410042395,"","N","NONE"
199410052386,"","N","NONE"
199410062393,"","N","NONE"
199410072384,"","N","NONE"
199410082391,"","N","NONE"
199410092382,"","N","NONE"
199410102397,"","N","NONE"
199410112388,"","N","NONE"
199410122395,"","N","NONE"
199410132386,"","N","NONE"
199410142393,"","N","NONE"
199410152384,"","N","NONE"
199410162391,"","N","NONE"
199410172382,"","N","NONE"
199410182399,"","N","NONE"
199410192380,"","N","NONE"
199410202395,"","N","NONE"
199410212386,"","N","NONE"
199410222393,"","N","NONE"
199410232384,"","N","NONE"
199410242391,"","N","NONE"
199410252382,"","N","NONE"
199410262399,"","N","NONE"
199410272380,"","N","NONE"
199410282397,"","N","NONE"
199410292388,"","N","NONE"
199410302393,"","N","NONE"
199410312384,"","N","NONE"
199411012397,"","N","NONE"
199411022388,"","N","NONE"
199411032395,"","N","NONE"
199411042386,"","N","NONE"
199411052393,"","N","NONE"
199411062384,"","N","NONE"
199411072391,"","N","NONE"
199411082382,"","N","NONE"
199411092399,"","N","NONE"
199411102388,"","N","NONE"
199411112395,"","N","NONE"
199411122386,"","N","NONE"
199411132393,"","N","NONE"
199411142384,"","N","NONE"
199411152391,"","N","NONE"
199411162382,"","N","NONE"
199411172399,"","N","NONE"
199411182380,"","N","NONE"
199411192397,"","N","NONE"
199411202386,"","N","NONE"
199411212393,"","N","NONE"
199411222384,"","N","NONE"
199411232391,"","N","NONE"
199411242382,"","N","NONE"
199411252399,"","N","NONE"
199411262380,"","N","NONE"
199411272397,"","N","NONE"
199411282388,"","N","NONE"
199411292395,"","N","NONE"
199411302384,"","N","NONE"
199412012396,"","N","NONE"
199412022387,"","N","NONE"
199412032394,"","N","NONE"
199412042385,"","N","NONE"
199412052392,"","N","NONE"
199412062383,"","N","NONE"
199412072390,"","N","NONE"
199412082381,"","N","NONE"
199412092398,"","N","NONE"
199412102387,"","N","NONE"
199412112394,"","N","NONE"
199412132392,"","N","NONE"
199412152390,"","N","NONE"
199412172398,"","N","NONE"
199412192396,"","N","NONE"
199412202385,"","N","NONE"
199412212392,"","N","NONE"
199412232390,"","N","NONE"
199412242381,"","N","NONE"
199412252398,"","N","NONE"
199412262389,"","N","NONE"
199412272396,"","N","NONE"
199412282387,"","N","NONE"
199412292394,"","N","NONE"
199412302383,"","N","NONE"
199412312390,"","N","NONE"
